repo_name,time,event,post_event,time_to_event,lead_6,lead_5,lead_4,lead_3,lead_2,lead_1,lag_0,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,commits,lines_added,age,contributors,stars,issues,issue_comments,ncloc,bugs,vulnerabilities,code_smells,duplicated_lines_density,comment_lines_density,cognitive_complexity,technical_debt
mikopbx/Core,2024-02,2025-01,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,47.0,8010.0,1699,3.0,5.0,12.0,5.0,93884.0,35.0,1.0,2375.0,24.5,22.5,8334.0,14735.0
mikopbx/Core,2024-03,2025-01,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,93.0,12559.0,1728,3.0,7.0,59.0,29.0,95972.0,32.0,1.0,2482.0,24.3,22.7,8386.0,15088.0
mikopbx/Core,2024-04,2025-01,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,127.0,43714.0,1759,3.0,5.0,32.0,22.0,98383.0,33.0,1.0,2572.0,23.8,22.9,8685.0,15401.0
mikopbx/Core,2024-05,2025-01,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,75.0,4284.0,1789,5.0,5.0,30.0,14.0,98830.0,32.0,1.0,2578.0,23.8,22.9,8728.0,15403.0
mikopbx/Core,2024-06,2025-01,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,867.0,1820,3.0,6.0,29.0,32.0,98916.0,32.0,1.0,2574.0,23.8,22.9,8731.0,15432.0
mikopbx/Core,2024-07,2025-01,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,14.0,1684.0,1850,3.0,14.0,13.0,19.0,100206.0,32.0,1.0,2601.0,24.4,22.6,8743.0,15645.0
mikopbx/Core,2024-08,2025-01,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,12.0,300.0,1881,2.0,5.0,16.0,10.0,100342.0,32.0,1.0,2599.0,24.4,22.6,8754.0,15634.0
mikopbx/Core,2024-09,2025-01,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,55.0,22610.0,1912,2.0,11.0,43.0,15.0,102163.0,37.0,1.0,2683.0,24.4,22.3,8877.0,16432.0
mikopbx/Core,2024-10,2025-01,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,57.0,3806.0,1942,3.0,8.0,14.0,9.0,100538.0,37.0,1.0,2410.0,24.6,22.7,8861.0,16187.0
mikopbx/Core,2024-11,2025-01,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,40.0,13952.0,1973,3.0,8.0,20.0,27.0,105841.0,37.0,1.0,2500.0,24.1,22.7,9190.0,17550.0
mikopbx/Core,2024-12,2025-01,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,10.0,156.0,2003,1.0,9.0,8.0,4.0,105856.0,37.0,1.0,2500.0,24.1,22.7,9192.0,17550.0
mikopbx/Core,2025-01,2025-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,26.0,3171.0,2034,3.0,6.0,12.0,4.0,106697.0,36.0,1.0,2516.0,24.0,22.7,9264.0,17871.0
mikopbx/Core,2025-02,2025-01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,21.0,1370.0,2065,2.0,8.0,17.0,5.0,107160.0,36.0,1.0,2526.0,23.9,22.7,9365.0,17964.0
mikopbx/Core,2025-03,2025-01,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,18.0,277.0,2093,2.0,11.0,7.0,1.0,107145.0,36.0,1.0,2525.0,23.9,22.7,9354.0,17946.0
gensx-inc/gensx,2024-12,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,74.0,24711.0,-7,5.0,0.0,0.0,0.0,1087.0,0.0,0.0,15.0,0.0,9.2,94.0,84.0
gensx-inc/gensx,2025-01,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,111.0,22059.0,24,8.0,12.0,16.0,59.0,5554.0,0.0,0.0,32.0,3.7,7.8,305.0,125.0
gensx-inc/gensx,2025-02,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,89.0,49032.0,55,5.0,118.0,71.0,195.0,15121.0,0.0,0.0,102.0,7.6,6.9,756.0,572.0
gensx-inc/gensx,2025-03,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,96.0,32090.0,83,5.0,226.0,48.0,195.0,20417.0,3.0,0.0,139.0,8.4,7.5,1360.0,824.0
ethyca/fides,2024-01,2025-03,0,-14,1,0,0,0,0,0,0,0,0,0,0,0,0,38.0,14410.0,1060,12.0,4.0,1.0,124.0,234138.0,160.0,10.0,1241.0,6.3,8.8,9467.0,11741.0
ethyca/fides,2024-02,2025-03,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,23.0,4780.0,1091,8.0,6.0,5.0,155.0,236530.0,161.0,10.0,1259.0,6.3,8.8,9553.0,12000.0
ethyca/fides,2024-03,2025-03,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,58.0,30369.0,1120,15.0,7.0,2.0,283.0,243639.0,129.0,10.0,1336.0,6.3,9.0,9918.0,12970.0
ethyca/fides,2024-04,2025-03,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,59.0,20196.0,1151,14.0,2.0,0.0,218.0,252866.0,134.0,10.0,1417.0,6.2,9.2,10281.0,13683.0
ethyca/fides,2024-05,2025-03,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,80.0,18516.0,1181,16.0,3.0,206.0,228.0,263161.0,136.0,10.0,1485.0,6.5,9.1,10677.0,14472.0
ethyca/fides,2024-06,2025-03,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,71.0,16358.0,1212,15.0,3.0,1.0,322.0,270471.0,135.0,10.0,1537.0,6.5,9.1,10862.0,15037.0
ethyca/fides,2024-07,2025-03,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,98.0,22211.0,1242,20.0,8.0,3.0,357.0,276359.0,135.0,10.0,1573.0,6.4,9.1,11183.0,15274.0
ethyca/fides,2024-08,2025-03,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,87.0,23400.0,1273,18.0,8.0,1.0,331.0,281197.0,134.0,9.0,1615.0,6.3,9.1,11461.0,15187.0
ethyca/fides,2024-09,2025-03,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,58.0,23552.0,1304,17.0,7.0,0.0,250.0,293320.0,147.0,9.0,1655.0,7.3,9.5,11714.0,15533.0
ethyca/fides,2024-10,2025-03,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,82.0,13173.0,1334,17.0,4.0,0.0,311.0,296539.0,146.0,9.0,1689.0,7.1,9.5,11877.0,15884.0
ethyca/fides,2024-11,2025-03,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,70.0,11592.0,1365,13.0,2.0,0.0,306.0,297819.0,141.0,9.0,1709.0,6.7,9.6,12048.0,15958.0
ethyca/fides,2024-12,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,56.0,15948.0,1395,13.0,14.0,0.0,222.0,283554.0,143.0,9.0,1684.0,6.7,9.8,11604.0,16186.0
ethyca/fides,2025-01,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,52.0,14877.0,1426,15.0,5.0,0.0,229.0,290017.0,145.0,9.0,1707.0,6.8,9.8,11794.0,16262.0
ethyca/fides,2025-02,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,84.0,32694.0,1457,17.0,3.0,0.0,319.0,306387.0,153.0,9.0,2016.0,7.9,9.8,13094.0,18869.0
ethyca/fides,2025-03,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,114.0,34633.0,1485,17.0,3.0,0.0,287.0,318465.0,157.0,9.0,2038.0,7.3,9.9,13783.0,19006.0
daydreamsai/daydreams,2024-12,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0,8567.0,-20,1.0,0.0,0.0,0.0,4798.0,0.0,0.0,104.0,1.1,5.6,301.0,327.0
daydreamsai/daydreams,2025-01,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,271.0,249541.0,11,16.0,186.0,38.0,140.0,14996.0,0.0,0.0,197.0,4.0,11.0,892.0,737.0
daydreamsai/daydreams,2025-02,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,329.0,256424.0,42,10.0,48.0,30.0,295.0,18195.0,3.0,0.0,211.0,2.4,10.2,1200.0,887.0
daydreamsai/daydreams,2025-03,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,160.0,224703.0,70,11.0,122.0,11.0,623.0,20536.0,43.0,0.0,309.0,6.9,10.2,1319.0,1513.0
cmackenzie1/torii-rs,2025-01,2025-02,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,1334.0,-28,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0
cmackenzie1/torii-rs,2025-02,2025-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,81.0,17313.0,3,2.0,70.0,0.0,0.0,117.0,1.0,0.0,0.0,0.0,0.0,,0.0
cmackenzie1/torii-rs,2025-03,2025-02,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,55.0,10182.0,31,4.0,272.0,3.0,16.0,122.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
techblitzdev/TechBlitz,2024-09,2024-12,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,110.0,14822.0,-10,1.0,0.0,0.0,0.0,3888.0,2.0,0.0,66.0,0.0,4.4,175.0,252.0
techblitzdev/TechBlitz,2024-10,2024-12,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,147.0,15317.0,20,1.0,0.0,0.0,0.0,7858.0,3.0,0.0,103.0,0.0,5.3,339.0,446.0
techblitzdev/TechBlitz,2024-11,2024-12,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,417.0,38025.0,51,1.0,0.0,0.0,0.0,16589.0,5.0,0.0,269.0,1.2,5.5,715.0,957.0
techblitzdev/TechBlitz,2024-12,2024-12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,613.0,85707.0,81,1.0,29.0,29.0,32.0,27776.0,9.0,0.0,300.0,2.1,4.2,1013.0,1391.0
techblitzdev/TechBlitz,2025-01,2024-12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,767.0,79972.0,112,3.0,162.0,77.0,181.0,42427.0,9.0,0.0,539.0,6.9,3.7,1503.0,2592.0
techblitzdev/TechBlitz,2025-02,2024-12,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,301.0,103516.0,143,2.0,100.0,5.0,40.0,50102.0,14.0,0.0,720.0,13.3,3.8,1825.0,3466.0
techblitzdev/TechBlitz,2025-03,2024-12,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,276.0,79510.0,171,1.0,38.0,23.0,34.0,64613.0,22.0,0.0,935.0,12.3,4.0,2500.0,4601.0
jackfriks/expo-app-boilerplate,2025-02,2025-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,5891.0,-20,1.0,190.0,1.0,1.0,1888.0,0.0,0.0,9.0,0.0,3.4,56.0,45.0
hugetiny/Hapee,2024-11,2024-11,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,10788.0,2135,1.0,0.0,0.0,3.0,93.0,1.0,0.0,2.0,0.0,40.4,0.0,10.0
trycompai/comp,2025-01,2025-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37.0,54999.0,-15,3.0,56.0,0.0,2.0,30077.0,4.0,0.0,400.0,12.3,0.9,1039.0,1524.0
trycompai/comp,2025-02,2025-01,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,336.0,177441.0,16,4.0,211.0,10.0,142.0,46016.0,7.0,0.0,551.0,19.5,1.7,1880.0,2063.0
trycompai/comp,2025-03,2025-01,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,639.0,328539.0,44,7.0,61.0,52.0,265.0,68090.0,18.0,0.0,789.0,23.9,2.7,2998.0,3075.0
panther-labs/panther-analysis,2024-01,2025-03,0,-14,1,0,0,0,0,0,0,0,0,0,0,0,0,33.0,2190.0,1536,6.0,11.0,0.0,11.0,15222.0,0.0,0.0,165.0,1.9,11.6,2157.0,974.0
panther-labs/panther-analysis,2024-02,2025-03,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,45.0,7269.0,1567,10.0,5.0,0.0,46.0,15676.0,0.0,0.0,168.0,1.9,11.4,2280.0,1000.0
panther-labs/panther-analysis,2024-03,2025-03,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0,2205.0,1596,5.0,1.0,0.0,48.0,15943.0,0.0,0.0,168.0,1.8,11.2,2315.0,1000.0
panther-labs/panther-analysis,2024-04,2025-03,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,60998.0,1627,8.0,7.0,2.0,35.0,16390.0,1.0,0.0,167.0,1.8,12.2,2322.0,995.0
panther-labs/panther-analysis,2024-05,2025-03,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,816.0,1657,2.0,3.0,0.0,9.0,16419.0,1.0,0.0,167.0,1.8,12.2,2322.0,995.0
panther-labs/panther-analysis,2024-06,2025-03,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,35.0,6520.0,1688,13.0,8.0,0.0,26.0,16694.0,1.0,0.0,167.0,1.8,12.2,2371.0,991.0
panther-labs/panther-analysis,2024-07,2025-03,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,44.0,8955.0,1718,13.0,6.0,0.0,36.0,16979.0,1.0,0.0,167.0,1.7,12.1,2401.0,989.0
panther-labs/panther-analysis,2024-08,2025-03,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,53.0,12405.0,1749,9.0,2.0,0.0,31.0,17229.0,1.0,0.0,170.0,1.7,12.1,2434.0,1009.0
panther-labs/panther-analysis,2024-09,2025-03,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,8064.0,1780,7.0,8.0,12.0,45.0,17601.0,1.0,0.0,170.0,1.8,11.9,2459.0,1007.0
panther-labs/panther-analysis,2024-10,2025-03,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,35.0,9657.0,1810,11.0,4.0,3.0,56.0,16576.0,1.0,0.0,160.0,1.4,11.4,2352.0,936.0
panther-labs/panther-analysis,2024-11,2025-03,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,24.0,11130.0,1841,8.0,2.0,1.0,22.0,17160.0,1.0,0.0,161.0,2.1,11.3,2413.0,941.0
panther-labs/panther-analysis,2024-12,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,13.0,3887.0,1871,4.0,7.0,3.0,6.0,17495.0,1.0,0.0,161.0,2.0,11.2,2457.0,938.0
panther-labs/panther-analysis,2025-01,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,49.0,15169.0,1902,15.0,6.0,1.0,25.0,18301.0,1.0,0.0,164.0,2.8,11.7,2561.0,955.0
panther-labs/panther-analysis,2025-02,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,34.0,11610.0,1933,12.0,6.0,0.0,3.0,18540.0,1.0,0.0,164.0,2.8,11.6,2594.0,955.0
panther-labs/panther-analysis,2025-03,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,34.0,16702.0,1961,6.0,7.0,5.0,17.0,18703.0,1.0,0.0,165.0,2.1,11.2,2633.0,953.0
GatoGraphQL/GatoGraphQL,2024-01,2025-03,0,-14,1,0,0,0,0,0,0,0,0,0,0,0,0,506.0,218659.0,2682,2.0,0.0,3.0,2.0,206409.0,80.0,0.0,2287.0,12.6,11.0,10594.0,40232.0
GatoGraphQL/GatoGraphQL,2024-02,2025-03,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,238.0,85453.0,2713,2.0,1.0,0.0,0.0,207406.0,80.0,0.0,2294.0,12.5,11.0,10650.0,40287.0
GatoGraphQL/GatoGraphQL,2024-03,2025-03,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,145.0,76148.0,2742,2.0,1.0,0.0,0.0,207503.0,80.0,0.0,2296.0,12.5,11.0,10668.0,40300.0
GatoGraphQL/GatoGraphQL,2024-04,2025-03,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,33.0,23671.0,2773,2.0,1.0,0.0,0.0,208404.0,80.0,0.0,2306.0,12.5,11.0,10702.0,42470.0
GatoGraphQL/GatoGraphQL,2024-05,2025-03,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,302.0,91039.0,2803,2.0,4.0,1.0,1.0,210982.0,80.0,0.0,2344.0,12.6,10.9,10812.0,47122.0
GatoGraphQL/GatoGraphQL,2024-06,2025-03,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,209.0,77698.0,2834,2.0,0.0,1.0,2.0,211708.0,80.0,0.0,2356.0,12.6,10.9,10835.0,47230.0
GatoGraphQL/GatoGraphQL,2024-07,2025-03,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,678.0,3081369.0,2864,3.0,3.0,8.0,29.0,216962.0,64.0,0.0,2397.0,12.6,10.9,11220.0,51868.0
GatoGraphQL/GatoGraphQL,2024-08,2025-03,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,759.0,137603.0,2895,2.0,0.0,7.0,3.0,229253.0,64.0,0.0,2503.0,12.8,10.6,11742.0,67366.0
GatoGraphQL/GatoGraphQL,2024-09,2025-03,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,803.0,87519.0,2926,2.0,1.0,1.0,0.0,219809.0,63.0,0.0,2418.0,12.9,10.5,11594.0,66781.0
GatoGraphQL/GatoGraphQL,2024-10,2025-03,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,796.0,88480.0,2956,2.0,2.0,1.0,1.0,210799.0,65.0,0.0,2412.0,11.4,11.0,11693.0,65035.0
GatoGraphQL/GatoGraphQL,2024-11,2025-03,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,195.0,223656.0,2987,2.0,2.0,0.0,0.0,211310.0,65.0,0.0,2420.0,11.4,11.0,11748.0,65180.0
GatoGraphQL/GatoGraphQL,2024-12,2025-03,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,235.0,49680.0,3017,2.0,2.0,3.0,0.0,211640.0,66.0,0.0,2620.0,11.4,11.1,11798.0,121912.0
GatoGraphQL/GatoGraphQL,2025-01,2025-03,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,97.0,23736.0,3048,2.0,2.0,0.0,0.0,211746.0,66.0,0.0,2625.0,11.4,11.1,11823.0,121939.0
GatoGraphQL/GatoGraphQL,2025-02,2025-03,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,122.0,153802.0,3079,2.0,1.0,0.0,0.0,211851.0,66.0,0.0,2624.0,11.4,11.1,11851.0,121966.0
GatoGraphQL/GatoGraphQL,2025-03,2025-03,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,708.0,351744.0,3107,2.0,2.0,2.0,0.0,229224.0,66.0,0.0,2848.0,11.1,10.7,12549.0,171302.0
ccbikai/DNS.Surf,2024-08,2024-09,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,-17,1.0,18.0,0.0,0.0,1642.0,3.0,0.0,51.0,0.0,0.9,47.0,247.0
ccbikai/DNS.Surf,2024-09,2024-09,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,30.0,18487.0,14,1.0,28.0,0.0,0.0,2073.0,3.0,0.0,53.0,0.0,1.1,65.0,265.0
ccbikai/DNS.Surf,2024-10,2024-09,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,37.0,5427.0,44,2.0,193.0,5.0,4.0,2650.0,3.0,0.0,54.0,0.0,2.1,95.0,270.0
ccbikai/DNS.Surf,2024-11,2024-09,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0,29.0,75,2.0,27.0,1.0,1.0,2651.0,3.0,0.0,54.0,0.0,2.3,97.0,270.0
ccbikai/DNS.Surf,2024-12,2024-09,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,10.0,7988.0,105,2.0,19.0,1.0,1.0,2648.0,3.0,0.0,60.0,0.0,3.0,97.0,300.0
ccbikai/DNS.Surf,2025-01,2024-09,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,136,0.0,0.0,0.0,0.0,2648.0,3.0,0.0,60.0,0.0,3.0,97.0,300.0
ccbikai/DNS.Surf,2025-02,2024-09,1,5,0,0,0,0,0,0,0,0,0,0,0,1,0,5.0,105.0,167,1.0,8.0,0.0,0.0,2691.0,3.0,0.0,60.0,0.0,1.5,97.0,300.0
ccbikai/DNS.Surf,2025-03,2024-09,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,5.0,195,1.0,4.0,0.0,0.0,2687.0,3.0,0.0,60.0,0.0,1.7,97.0,300.0
PostHog/posthog-foss,2024-01,2025-02,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,443.0,82664.0,1237,33.0,10.0,0.0,195.0,548212.0,230.0,13.0,6837.0,9.1,4.4,36484.0,40854.0
PostHog/posthog-foss,2024-02,2025-02,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,431.0,137939.0,1268,33.0,8.0,0.0,0.0,573567.0,234.0,13.0,7070.0,10.9,4.4,38389.0,42798.0
PostHog/posthog-foss,2024-03,2025-02,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,399.0,63801.0,1297,35.0,9.0,0.0,0.0,589460.0,235.0,13.0,7156.0,11.1,4.5,39860.0,43584.0
PostHog/posthog-foss,2024-04,2025-02,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,505.0,72205.0,1328,41.0,9.0,0.0,0.0,607701.0,237.0,12.0,7294.0,11.8,4.5,40895.0,44242.0
PostHog/posthog-foss,2024-05,2025-02,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,456.0,168250.0,1358,45.0,13.0,0.0,0.0,630918.0,235.0,14.0,7498.0,11.8,4.4,42257.0,45693.0
PostHog/posthog-foss,2024-06,2025-02,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,496.0,151255.0,1389,40.0,17.0,0.0,0.0,661185.0,252.0,20.0,7886.0,11.9,4.4,44371.0,47704.0
PostHog/posthog-foss,2024-07,2025-02,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,581.0,91815.0,1419,41.0,7.0,0.0,0.0,677634.0,245.0,20.0,7955.0,11.3,4.4,45623.0,47888.0
PostHog/posthog-foss,2024-08,2025-02,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,400.0,70831.0,1450,40.0,10.0,0.0,0.0,695941.0,243.0,22.0,8245.0,11.3,4.4,47410.0,50130.0
PostHog/posthog-foss,2024-09,2025-02,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,393.0,80912.0,1481,38.0,21.0,0.0,0.0,725600.0,216.0,28.0,8534.0,11.0,4.4,49984.0,52474.0
PostHog/posthog-foss,2024-10,2025-02,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,446.0,122595.0,1511,35.0,9.0,0.0,0.0,748190.0,225.0,28.0,8720.0,10.9,4.3,51579.0,53472.0
PostHog/posthog-foss,2024-11,2025-02,0,-3,0,0,0,1,0,0,0,0,0,0,0,0,0,426.0,109037.0,1542,47.0,11.0,0.0,0.0,776480.0,244.0,28.0,9164.0,10.9,4.3,55625.0,56949.0
PostHog/posthog-foss,2024-12,2025-02,0,-2,0,0,0,0,1,0,0,0,0,0,0,0,0,439.0,101533.0,1572,44.0,9.0,0.0,0.0,802199.0,275.0,28.0,9472.0,10.8,4.4,57995.0,59108.0
PostHog/posthog-foss,2025-01,2025-02,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,725.0,282233.0,1603,59.0,12.0,0.0,1.0,837418.0,285.0,38.0,9746.0,9.5,4.4,60692.0,61380.0
PostHog/posthog-foss,2025-02,2025-02,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,897.0,197144.0,1634,58.0,11.0,0.0,0.0,896790.0,320.0,38.0,10641.0,9.9,4.5,65955.0,67212.0
PostHog/posthog-foss,2025-03,2025-02,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,934.0,195537.0,1662,60.0,10.0,0.0,0.0,876271.0,320.0,38.0,10079.0,9.3,4.7,66986.0,66211.0
agentjido/jido,2024-12,2024-12,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,61.0,32661.0,-16,2.0,74.0,0.0,8.0,,0.0,0.0,0.0,,,,0.0
agentjido/jido,2025-01,2024-12,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,53.0,58638.0,15,1.0,135.0,2.0,9.0,,0.0,0.0,0.0,,,,0.0
agentjido/jido,2025-02,2024-12,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,48.0,31321.0,46,3.0,51.0,0.0,4.0,,0.0,0.0,0.0,,,,0.0
agentjido/jido,2025-03,2024-12,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,13.0,12728.0,74,1.0,72.0,0.0,9.0,,0.0,0.0,0.0,,,,0.0
hoophq/hoop,2024-01,2025-03,0,-14,1,0,0,0,0,0,0,0,0,0,0,0,0,34.0,3926.0,489,3.0,0.0,0.0,0.0,28158.0,0.0,8.0,231.0,1.8,4.8,4917.0,2093.0
hoophq/hoop,2024-02,2025-03,0,-13,1,0,0,0,0,0,0,0,0,0,0,0,0,15.0,1177.0,520,3.0,0.0,0.0,0.0,28545.0,0.0,8.0,232.0,1.7,5.0,5019.0,2103.0
hoophq/hoop,2024-03,2025-03,0,-12,1,0,0,0,0,0,0,0,0,0,0,0,0,11.0,2858.0,549,1.0,0.0,0.0,0.0,29664.0,2.0,10.0,252.0,1.6,4.7,5112.0,2185.0
hoophq/hoop,2024-04,2025-03,0,-11,1,0,0,0,0,0,0,0,0,0,0,0,0,12.0,3062.0,580,2.0,0.0,0.0,0.0,29886.0,2.0,10.0,252.0,1.7,4.9,5125.0,2132.0
hoophq/hoop,2024-05,2025-03,0,-10,1,0,0,0,0,0,0,0,0,0,0,0,0,22.0,4162.0,610,2.0,0.0,0.0,0.0,31658.0,2.0,12.0,263.0,1.7,5.0,5426.0,2212.0
hoophq/hoop,2024-06,2025-03,0,-9,1,0,0,0,0,0,0,0,0,0,0,0,0,29.0,3571.0,641,2.0,0.0,0.0,0.0,33074.0,2.0,8.0,264.0,1.6,4.9,5585.0,2086.0
hoophq/hoop,2024-07,2025-03,0,-8,1,0,0,0,0,0,0,0,0,0,0,0,0,44.0,55090.0,671,5.0,104.0,2.0,9.0,34478.0,5.0,8.0,238.0,1.3,6.2,4526.0,1694.0
hoophq/hoop,2024-08,2025-03,0,-7,1,0,0,0,0,0,0,0,0,0,0,0,0,19.0,4506.0,702,5.0,19.0,2.0,15.0,34676.0,6.0,8.0,250.0,1.2,6.2,4531.0,1754.0
hoophq/hoop,2024-09,2025-03,0,-6,1,0,0,0,0,0,0,0,0,0,0,0,0,32.0,8770.0,733,4.0,14.0,1.0,5.0,35893.0,6.0,8.0,256.0,1.3,6.1,4755.0,1866.0
hoophq/hoop,2024-10,2025-03,0,-5,0,1,0,0,0,0,0,0,0,0,0,0,0,40.0,4569.0,763,5.0,66.0,5.0,8.0,36968.0,6.0,8.0,268.0,1.3,6.6,4855.0,1950.0
hoophq/hoop,2024-11,2025-03,0,-4,0,0,1,0,0,0,0,0,0,0,0,0,0,24.0,5983.0,794,4.0,23.0,18.0,6.0,38345.0,6.0,8.0,272.0,1.2,7.1,4963.0,1962.0
