repo_name,week,commits,lines_added,contributors
owid/owid-grapher,2022-W11,101,0,7
owid/owid-grapher,2022-W10,49,0,6
owid/owid-grapher,2022-W09,38,0,4
owid/owid-grapher,2022-W08,41,0,5
owid/owid-grapher,2022-W07,121,0,7
owid/owid-grapher,2022-W06,18,0,6
owid/owid-grapher,2022-W05,76,0,8
owid/owid-grapher,2022-W04,63,0,9
owid/owid-grapher,2022-W03,60,0,4
owid/owid-grapher,2022-W02,8,0,4
owid/owid-grapher,2022-W01,53,0,2
owid/owid-grapher,2021-W52,6,0,2
owid/owid-grapher,2021-W51,1,0,1
owid/owid-grapher,2021-W50,26,0,2
owid/owid-grapher,2021-W49,18,0,3
owid/owid-grapher,2021-W48,18,0,2
owid/owid-grapher,2021-W47,26,0,4
owid/owid-grapher,2021-W46,68,0,5
owid/owid-grapher,2021-W45,2,0,1
owid/owid-grapher,2021-W44,25,0,3
owid/owid-grapher,2021-W43,19,0,3
owid/owid-grapher,2021-W42,18,0,1
owid/owid-grapher,2021-W41,4,0,3
owid/owid-grapher,2021-W40,17,0,5
owid/owid-grapher,2021-W39,34,0,4
owid/owid-grapher,2021-W38,10,0,4
owid/owid-grapher,2021-W37,37,0,4
owid/owid-grapher,2021-W36,15,0,5
owid/owid-grapher,2021-W35,36,0,6
owid/owid-grapher,2021-W34,8,0,2
owid/owid-grapher,2021-W33,105,0,5
owid/owid-grapher,2021-W32,13,0,4
owid/owid-grapher,2021-W31,126,0,5
owid/owid-grapher,2021-W30,22,0,2
owid/owid-grapher,2021-W29,19,0,4
owid/owid-grapher,2021-W28,25,0,4
owid/owid-grapher,2021-W27,34,0,4
owid/owid-grapher,2021-W26,54,0,8
owid/owid-grapher,2021-W25,31,0,3
owid/owid-grapher,2021-W24,28,0,6
owid/owid-grapher,2021-W23,40,0,5
owid/owid-grapher,2021-W22,75,0,7
owid/owid-grapher,2021-W21,58,0,6
owid/owid-grapher,2021-W20,62,0,7
owid/owid-grapher,2021-W19,13,0,3
owid/owid-grapher,2021-W18,61,0,5
owid/owid-grapher,2021-W17,15,0,2
owid/owid-grapher,2021-W16,16,0,4
owid/owid-grapher,2021-W15,46,0,4
owid/owid-grapher,2021-W14,20,0,2
owid/owid-grapher,2021-W13,21,0,3
owid/owid-grapher,2021-W12,32,0,6
owid/owid-grapher,2021-W11,34,0,5
owid/owid-grapher,2021-W10,21,0,3
owid/owid-grapher,2021-W09,42,0,4
owid/owid-grapher,2021-W08,23,0,3
owid/owid-grapher,2021-W07,20,0,3
owid/owid-grapher,2021-W06,48,0,8
owid/owid-grapher,2021-W05,28,0,5
owid/owid-grapher,2021-W04,59,0,5
owid/owid-grapher,2021-W03,25,0,4
owid/owid-grapher,2021-W02,24,0,4
owid/owid-grapher,2021-W01,32,0,3
owid/owid-grapher,2020-W51,8,0,1
owid/owid-grapher,2020-W50,48,0,5
owid/owid-grapher,2020-W49,60,0,6
owid/owid-grapher,2020-W48,74,0,6
owid/owid-grapher,2020-W47,68,0,5
owid/owid-grapher,2020-W46,153,0,5
owid/owid-grapher,2020-W45,159,0,4
owid/owid-grapher,2020-W44,170,0,9
owid/owid-grapher,2020-W43,94,0,8
owid/owid-grapher,2020-W42,127,0,6
owid/owid-grapher,2020-W41,125,0,4
owid/owid-grapher,2020-W40,122,0,5
owid/owid-grapher,2020-W39,101,0,5
owid/owid-grapher,2020-W38,70,0,5
owid/owid-grapher,2020-W37,61,0,5
owid/owid-grapher,2020-W36,128,0,7
owid/owid-grapher,2020-W35,109,0,7
owid/owid-grapher,2020-W34,89,0,6
owid/owid-grapher,2020-W33,95,0,7
owid/owid-grapher,2020-W32,81,0,7
owid/owid-grapher,2020-W31,28,0,5
owid/owid-grapher,2020-W30,26,0,5
owid/owid-grapher,2020-W29,53,0,4
owid/owid-grapher,2020-W28,32,0,4
owid/owid-grapher,2020-W27,29,0,4
owid/owid-grapher,2020-W26,41,0,6
owid/owid-grapher,2020-W25,54,0,5
owid/owid-grapher,2020-W24,63,0,7
owid/owid-grapher,2020-W23,49,0,4
owid/owid-grapher,2020-W22,135,0,6
owid/owid-grapher,2020-W21,88,0,6
owid/owid-grapher,2020-W20,35,0,7
owid/owid-grapher,2020-W19,80,0,5
owid/owid-grapher,2020-W18,85,0,5
owid/owid-grapher,2020-W17,36,0,5
owid/owid-grapher,2020-W16,88,0,4
owid/owid-grapher,2020-W15,80,0,5
owid/owid-grapher,2020-W14,125,0,5
owid/owid-grapher,2020-W13,86,0,6
owid/owid-grapher,2020-W12,48,0,6
owid/owid-grapher,2020-W11,51,0,5
owid/owid-grapher,2020-W10,67,0,5
owid/owid-grapher,2020-W09,16,0,5
owid/owid-grapher,2020-W08,93,0,7
owid/owid-grapher,2020-W06,17,0,6
owid/owid-grapher,2020-W05,10,0,3
owid/owid-grapher,2020-W04,47,0,5
owid/owid-grapher,2020-W03,40,0,4
owid/owid-grapher,2020-W02,15,0,3
owid/owid-grapher,2020-W01,85,0,7
owid/owid-grapher,2020-W00,20,0,1
owid/owid-grapher,2019-W52,1,0,1
owid/owid-grapher,2019-W51,1,0,1
owid/owid-grapher,2019-W50,43,0,5
owid/owid-grapher,2019-W49,90,0,5
owid/owid-grapher,2019-W48,80,0,4
owid/owid-grapher,2019-W47,54,0,4
owid/owid-grapher,2019-W46,51,0,4
owid/owid-grapher,2019-W45,16,0,2
owid/owid-grapher,2019-W44,6,0,2
owid/owid-grapher,2019-W43,57,0,4
owid/owid-grapher,2019-W42,27,0,2
owid/owid-grapher,2019-W41,12,0,2
owid/owid-grapher,2019-W40,8,0,2
owid/owid-grapher,2019-W39,29,0,3
owid/owid-grapher,2019-W38,14,0,2
owid/owid-grapher,2019-W37,40,0,2
owid/owid-grapher,2019-W36,13,0,3
owid/owid-grapher,2019-W35,27,0,3
owid/owid-grapher,2019-W34,23,0,2
owid/owid-grapher,2019-W33,65,0,3
owid/owid-grapher,2019-W32,52,0,3
owid/owid-grapher,2019-W31,7,0,1
owid/owid-grapher,2019-W30,7,0,2
owid/owid-grapher,2019-W28,6,0,2
owid/owid-grapher,2019-W27,9,0,2
owid/owid-grapher,2019-W26,7,0,1
owid/owid-grapher,2019-W25,26,0,1
owid/owid-grapher,2019-W24,2,0,1
owid/owid-grapher,2019-W23,15,0,2
owid/owid-grapher,2019-W22,25,0,3
owid/owid-grapher,2019-W21,11,0,1
owid/owid-grapher,2019-W20,8,0,1
owid/owid-grapher,2019-W19,1,0,1
owid/owid-grapher,2019-W18,4,0,1
owid/owid-grapher,2019-W17,3,0,1
owid/owid-grapher,2019-W16,3,0,1
owid/owid-grapher,2019-W15,10,0,1
owid/owid-grapher,2019-W14,2,0,1
owid/owid-grapher,2019-W13,4,0,2
owid/owid-grapher,2019-W12,2,0,1
owid/owid-grapher,2019-W10,24,0,2
owid/owid-grapher,2019-W09,35,0,2
owid/owid-grapher,2019-W08,75,0,2
owid/owid-grapher,2019-W07,76,0,2
owid/owid-grapher,2019-W06,16,0,1
owid/owid-grapher,2019-W05,53,0,2
owid/owid-grapher,2019-W04,51,0,2
owid/owid-grapher,2019-W03,51,0,2
owid/owid-grapher,2019-W02,38,0,2
owid/owid-grapher,2019-W01,2,0,1
owid/owid-grapher,2019-W00,18,0,2
owid/owid-grapher,2018-W52,2,0,1
owid/owid-grapher,2018-W51,14,0,2
owid/owid-grapher,2018-W50,15,0,2
owid/owid-grapher,2018-W49,11,0,2
owid/owid-grapher,2018-W48,25,0,2
owid/owid-grapher,2018-W47,5,0,1
owid/owid-grapher,2018-W46,5,0,2
owid/owid-grapher,2018-W45,4,0,2
owid/owid-grapher,2018-W44,14,0,2
owid/owid-grapher,2018-W42,1,0,1
owid/owid-grapher,2018-W41,3,0,1
owid/owid-grapher,2018-W40,1,0,1
owid/owid-grapher,2018-W39,9,0,1
owid/owid-grapher,2018-W38,16,0,1
owid/owid-grapher,2018-W37,16,0,1
owid/owid-grapher,2018-W36,34,0,1
owid/owid-grapher,2018-W35,14,0,1
owid/owid-grapher,2018-W34,11,0,2
owid/owid-grapher,2018-W33,7,0,1
owid/owid-grapher,2018-W32,8,0,1
owid/owid-grapher,2018-W31,8,0,2
owid/owid-grapher,2018-W30,16,0,1
owid/owid-grapher,2018-W29,27,0,2
owid/owid-grapher,2018-W28,42,0,2
owid/owid-grapher,2018-W27,22,0,1
owid/owid-grapher,2018-W26,8,0,2
owid/owid-grapher,2018-W22,1,0,1
owid/owid-grapher,2018-W19,1,0,1
owid/owid-grapher,2018-W17,1,0,1
owid/owid-grapher,2018-W16,9,0,1
owid/owid-grapher,2018-W15,14,0,1
owid/owid-grapher,2018-W14,15,0,1
owid/owid-grapher,2018-W13,5,0,2
owid/owid-grapher,2018-W12,39,0,2
owid/owid-grapher,2018-W11,26,0,2
owid/owid-grapher,2018-W10,31,0,2
owid/owid-grapher,2018-W09,6,0,1
owid/owid-grapher,2018-W08,20,0,2
owid/owid-grapher,2018-W07,29,0,2
owid/owid-grapher,2018-W06,22,0,2
owid/owid-grapher,2018-W05,6,0,1
owid/owid-grapher,2018-W04,2,0,1
owid/owid-grapher,2018-W03,15,0,1
owid/owid-grapher,2018-W02,28,0,1
owid/owid-grapher,2018-W01,33,0,1
owid/owid-grapher,2017-W51,58,0,1
owid/owid-grapher,2017-W50,32,0,1
owid/owid-grapher,2017-W49,17,0,1
owid/owid-grapher,2017-W48,14,0,2
owid/owid-grapher,2017-W47,16,0,2
owid/owid-grapher,2017-W46,9,0,2
owid/owid-grapher,2017-W45,19,0,2
owid/owid-grapher,2017-W44,20,0,2
owid/owid-grapher,2017-W43,7,0,1
owid/owid-grapher,2017-W42,13,0,1
owid/owid-grapher,2017-W41,30,0,2
owid/owid-grapher,2017-W40,21,0,2
owid/owid-grapher,2017-W39,14,0,2
owid/owid-grapher,2017-W38,22,0,2
owid/owid-grapher,2017-W37,82,0,2
owid/owid-grapher,2017-W36,66,0,2
owid/owid-grapher,2017-W35,43,0,1
owid/owid-grapher,2017-W34,26,0,2
owid/owid-grapher,2017-W33,19,0,1
owid/owid-grapher,2017-W32,9,0,2
owid/owid-grapher,2017-W31,36,0,1
owid/owid-grapher,2017-W30,21,0,2
owid/owid-grapher,2017-W29,6,0,2
owid/owid-grapher,2017-W28,24,0,2
owid/owid-grapher,2017-W27,28,0,2
owid/owid-grapher,2017-W26,11,0,2
owid/owid-grapher,2017-W25,68,0,2
owid/owid-grapher,2017-W24,18,0,1
owid/owid-grapher,2017-W23,9,0,2
owid/owid-grapher,2017-W22,49,0,2
owid/owid-grapher,2017-W21,31,0,3
owid/owid-grapher,2017-W20,27,0,2
owid/owid-grapher,2017-W19,19,0,2
owid/owid-grapher,2017-W18,56,0,2
owid/owid-grapher,2017-W17,42,0,2
owid/owid-grapher,2017-W16,13,0,2
owid/owid-grapher,2017-W15,13,0,2
owid/owid-grapher,2017-W13,3,0,1
owid/owid-grapher,2017-W11,4,0,1
owid/owid-grapher,2017-W10,43,0,1
owid/owid-grapher,2017-W09,17,0,1
owid/owid-grapher,2017-W08,17,0,1
owid/owid-grapher,2017-W07,4,0,1
owid/owid-grapher,2017-W06,4,0,1
owid/owid-grapher,2017-W05,28,0,1
owid/owid-grapher,2017-W04,16,0,1
owid/owid-grapher,2017-W03,2,0,1
owid/owid-grapher,2017-W02,13,0,1
owid/owid-grapher,2017-W01,7,0,1
owid/owid-grapher,2016-W52,12,0,1
owid/owid-grapher,2016-W51,47,0,1
owid/owid-grapher,2016-W50,35,0,1
owid/owid-grapher,2016-W49,8,0,1
owid/owid-grapher,2016-W48,23,0,1
owid/owid-grapher,2016-W47,9,0,1
owid/owid-grapher,2016-W46,1,0,1
owid/owid-grapher,2016-W45,1,0,1
owid/owid-grapher,2016-W44,11,0,1
owid/owid-grapher,2016-W43,2,0,1
owid/owid-grapher,2016-W42,1,0,1
owid/owid-grapher,2016-W41,4,0,1
owid/owid-grapher,2016-W40,2,0,1
owid/owid-grapher,2016-W39,15,0,1
owid/owid-grapher,2016-W38,13,0,1
owid/owid-grapher,2016-W37,12,0,1
owid/owid-grapher,2016-W36,9,0,1
owid/owid-grapher,2016-W35,20,0,1
owid/owid-grapher,2016-W34,10,0,1
owid/owid-grapher,2016-W33,14,0,1
owid/owid-grapher,2016-W32,31,0,1
owid/owid-grapher,2016-W31,31,0,1
owid/owid-grapher,2016-W30,20,0,1
owid/owid-grapher,2016-W29,21,0,1
owid/owid-grapher,2016-W28,27,0,1
owid/owid-grapher,2016-W27,16,0,1
owid/owid-grapher,2016-W26,31,0,1
owid/owid-grapher,2016-W25,8,0,1
owid/owid-grapher,2016-W24,13,0,1
owid/owid-grapher,2016-W23,17,0,1
owid/owid-grapher,2016-W22,40,0,1
owid/owid-grapher,2016-W21,43,0,1
owid/owid-grapher,2016-W20,23,0,1
owid/owid-grapher,2016-W19,4,0,1
owid/owid-grapher,2016-W18,25,0,1
owid/owid-grapher,2016-W17,17,0,1
owid/owid-grapher,2016-W16,13,0,1
owid/owid-grapher,2016-W15,3,0,1
owid/owid-grapher,2016-W14,13,0,1
owid/owid-grapher,2016-W13,20,0,1
owid/owid-grapher,2016-W12,31,0,1
owid/owid-grapher,2016-W11,21,0,1
owid/owid-grapher,2016-W10,29,0,1
owid/owid-grapher,2016-W09,28,0,1
owid/owid-grapher,2016-W08,37,0,1
owid/owid-grapher,2016-W07,45,0,2
owid/owid-grapher,2016-W06,2,0,2
owid/owid-grapher,2016-W05,4,0,1
owid/owid-grapher,2016-W04,7,0,2
owid/owid-grapher,2016-W03,5,0,1
owid/owid-grapher,2016-W02,31,0,3
owid/owid-grapher,2016-W01,54,0,1
owid/owid-grapher,2015-W51,36,0,1
owid/owid-grapher,2015-W50,24,0,1
owid/owid-grapher,2015-W49,18,0,1
owid/owid-grapher,2015-W47,1,0,1
owid/owid-grapher,2015-W45,4,0,2
owid/owid-grapher,2015-W43,16,0,1
owid/owid-grapher,2015-W42,50,0,1
owid/owid-grapher,2015-W41,38,0,1
owid/owid-grapher,2015-W40,50,0,2
owid/owid-grapher,2015-W39,64,0,1
owid/owid-grapher,2015-W38,36,0,1
owid/owid-grapher,2015-W37,34,0,1
owid/owid-grapher,2015-W36,64,0,4
owid/owid-grapher,2015-W35,10,0,1
owid/owid-grapher,2015-W34,9,0,1
owid/owid-grapher,2015-W33,17,0,1
owid/owid-grapher,2015-W30,32,0,1
owid/owid-grapher,2015-W29,20,0,1
owid/owid-grapher,2015-W28,28,0,1
owid/owid-grapher,2015-W27,20,0,1
owid/owid-grapher,2015-W26,17,0,1
owid/owid-grapher,2015-W25,38,0,1
owid/owid-grapher,2015-W24,18,0,1
owid/owid-grapher,2015-W23,31,0,1
owid/owid-grapher,2015-W22,10,0,1
owid/owid-grapher,2015-W21,2,0,1
owid/owid-grapher,2015-W20,4,0,1
owid/owid-grapher,2015-W19,9,0,1
owid/owid-grapher,2015-W18,6,0,1
yamadashy/repomix,2025-W13,1,0,1
yamadashy/repomix,2025-W12,16,0,5
yamadashy/repomix,2025-W11,14,0,3
yamadashy/repomix,2025-W10,34,0,5
yamadashy/repomix,2025-W09,39,0,5
yamadashy/repomix,2025-W08,32,0,3
yamadashy/repomix,2025-W07,38,0,4
yamadashy/repomix,2025-W06,32,0,7
yamadashy/repomix,2025-W05,29,0,9
yamadashy/repomix,2025-W04,26,0,5
yamadashy/repomix,2025-W03,45,0,5
yamadashy/repomix,2025-W02,37,0,7
yamadashy/repomix,2025-W01,46,0,5
yamadashy/repomix,2025-W00,72,0,4
yamadashy/repomix,2024-W53,39,0,3
yamadashy/repomix,2024-W52,47,0,5
yamadashy/repomix,2024-W51,1,0,1
yamadashy/repomix,2024-W50,23,0,6
yamadashy/repomix,2024-W49,1,0,1
yamadashy/repomix,2024-W48,14,0,2
yamadashy/repomix,2024-W47,28,0,4
yamadashy/repomix,2024-W46,5,0,3
yamadashy/repomix,2024-W45,20,0,3
yamadashy/repomix,2024-W44,34,0,7
yamadashy/repomix,2024-W43,4,0,3
yamadashy/repomix,2024-W42,17,0,5
yamadashy/repomix,2024-W41,37,0,7
yamadashy/repomix,2024-W40,24,0,4
yamadashy/repomix,2024-W39,17,0,3
yamadashy/repomix,2024-W38,20,0,4
yamadashy/repomix,2024-W37,8,0,2
yamadashy/repomix,2024-W36,9,0,2
yamadashy/repomix,2024-W35,21,0,3
yamadashy/repomix,2024-W34,12,0,1
yamadashy/repomix,2024-W33,14,0,1
yamadashy/repomix,2024-W32,23,0,2
yamadashy/repomix,2024-W31,44,0,1
yamadashy/repomix,2024-W30,57,0,2
yamadashy/repomix,2024-W29,26,0,1
yamadashy/repomix,2024-W28,1,0,1
AnEntrypoint/apptoapp,2025-W07,255,0,1
AnEntrypoint/apptoapp,2025-W06,163,0,2
AnEntrypoint/apptoapp,2025-W05,87,0,3
AnEntrypoint/apptoapp,2024-W43,1,0,1
AnEntrypoint/apptoapp,2024-W38,6,0,1
AnEntrypoint/apptoapp,2024-W37,3,0,1
AnEntrypoint/apptoapp,2024-W36,3,0,1
AnEntrypoint/apptoapp,2024-W34,3,0,1
AnEntrypoint/apptoapp,2024-W31,1,0,1
AnEntrypoint/apptoapp,2024-W30,11,0,1
AnEntrypoint/apptoapp,2024-W20,3,0,1
AnEntrypoint/apptoapp,2023-W40,10,0,1
AnEntrypoint/apptoapp,2023-W39,9,0,1
AnEntrypoint/apptoapp,2023-W38,1,0,1
AnEntrypoint/apptoapp,2023-W37,2,0,1
AnEntrypoint/apptoapp,2023-W36,70,0,1
ethyca/fides,2025-W13,8,0,6
ethyca/fides,2025-W12,32,0,10
ethyca/fides,2025-W11,22,0,10
ethyca/fides,2025-W10,32,0,13
ethyca/fides,2025-W09,21,0,11
ethyca/fides,2025-W08,29,0,14
ethyca/fides,2025-W07,20,0,7
ethyca/fides,2025-W06,16,0,8
ethyca/fides,2025-W05,19,0,10
ethyca/fides,2025-W04,19,0,9
ethyca/fides,2025-W03,6,0,6
ethyca/fides,2025-W02,20,0,10
ethyca/fides,2025-W01,7,0,5
ethyca/fides,2024-W51,20,0,9
ethyca/fides,2024-W50,17,0,9
ethyca/fides,2024-W49,19,0,8
ethyca/fides,2024-W48,4,0,3
ethyca/fides,2024-W47,27,0,10
ethyca/fides,2024-W46,14,0,8
ethyca/fides,2024-W45,22,0,8
ethyca/fides,2024-W44,17,0,8
ethyca/fides,2024-W43,23,0,8
ethyca/fides,2024-W42,22,0,10
ethyca/fides,2024-W41,14,0,10
ethyca/fides,2024-W40,9,0,6
ethyca/fides,2024-W39,23,0,12
ethyca/fides,2024-W38,12,0,7
ethyca/fides,2024-W37,16,0,11
ethyca/fides,2024-W36,7,0,4
ethyca/fides,2024-W35,21,0,10
ethyca/fides,2024-W34,18,0,8
ethyca/fides,2024-W33,32,0,13
ethyca/fides,2024-W32,14,0,7
ethyca/fides,2024-W31,18,0,10
ethyca/fides,2024-W30,19,0,7
ethyca/fides,2024-W29,25,0,13
ethyca/fides,2024-W28,9,0,6
ethyca/fides,2024-W27,29,0,12
ethyca/fides,2024-W26,14,0,8
ethyca/fides,2024-W25,17,0,7
ethyca/fides,2024-W24,20,0,10
ethyca/fides,2024-W23,20,0,8
ethyca/fides,2024-W22,14,0,9
ethyca/fides,2024-W21,26,0,11
ethyca/fides,2024-W20,8,0,5
ethyca/fides,2024-W19,14,0,10
ethyca/fides,2024-W18,21,0,11
ethyca/fides,2024-W17,16,0,7
ethyca/fides,2024-W16,14,0,9
ethyca/fides,2024-W15,14,0,8
ethyca/fides,2024-W14,12,0,9
ethyca/fides,2024-W13,19,0,7
ethyca/fides,2024-W12,11,0,6
ethyca/fides,2024-W11,21,0,8
ethyca/fides,2024-W10,5,0,4
ethyca/fides,2024-W09,6,0,5
ethyca/fides,2024-W08,3,0,3
ethyca/fides,2024-W07,4,0,2
ethyca/fides,2024-W06,8,0,6
ethyca/fides,2024-W05,12,0,5
ethyca/fides,2024-W04,9,0,6
ethyca/fides,2024-W03,1,0,1
ethyca/fides,2024-W02,11,0,7
ethyca/fides,2024-W01,9,0,4
ethyca/fides,2023-W51,8,0,5
ethyca/fides,2023-W50,8,0,5
ethyca/fides,2023-W49,24,0,12
ethyca/fides,2023-W48,8,0,6
ethyca/fides,2023-W47,18,0,8
ethyca/fides,2023-W46,7,0,5
ethyca/fides,2023-W45,28,0,11
ethyca/fides,2023-W44,14,0,9
ethyca/fides,2023-W43,33,0,13
ethyca/fides,2023-W42,13,0,7
ethyca/fides,2023-W41,15,0,8
ethyca/fides,2023-W40,15,0,9
ethyca/fides,2023-W39,24,0,10
ethyca/fides,2023-W38,16,0,8
ethyca/fides,2023-W37,32,0,11
ethyca/fides,2023-W36,10,0,6
ethyca/fides,2023-W35,21,0,9
ethyca/fides,2023-W34,17,0,6
ethyca/fides,2023-W33,14,0,8
ethyca/fides,2023-W32,4,0,2
ethyca/fides,2023-W31,10,0,4
ethyca/fides,2023-W30,11,0,7
ethyca/fides,2023-W29,18,0,9
ethyca/fides,2023-W28,12,0,10
ethyca/fides,2023-W27,12,0,9
ethyca/fides,2023-W26,23,0,10
ethyca/fides,2023-W25,38,0,13
ethyca/fides,2023-W24,26,0,10
ethyca/fides,2023-W23,28,0,11
ethyca/fides,2023-W22,17,0,10
ethyca/fides,2023-W21,24,0,12
ethyca/fides,2023-W20,15,0,7
ethyca/fides,2023-W19,20,0,10
ethyca/fides,2023-W18,24,0,11
ethyca/fides,2023-W17,20,0,10
ethyca/fides,2023-W16,16,0,8
ethyca/fides,2023-W15,23,0,8
ethyca/fides,2023-W14,27,0,9
ethyca/fides,2023-W13,33,0,12
ethyca/fides,2023-W12,28,0,11
ethyca/fides,2023-W11,43,0,11
ethyca/fides,2023-W10,45,0,13
ethyca/fides,2023-W09,44,0,11
ethyca/fides,2023-W08,36,0,13
ethyca/fides,2023-W07,44,0,13
ethyca/fides,2023-W06,29,0,10
ethyca/fides,2023-W05,37,0,13
ethyca/fides,2023-W04,32,0,10
ethyca/fides,2023-W03,30,0,12
ethyca/fides,2023-W02,20,0,12
ethyca/fides,2023-W01,17,0,8
ethyca/fides,2022-W51,21,0,11
ethyca/fides,2022-W50,26,0,10
ethyca/fides,2022-W49,13,0,6
ethyca/fides,2022-W48,25,0,12
ethyca/fides,2022-W47,16,0,8
ethyca/fides,2022-W46,27,0,17
ethyca/fides,2022-W45,16,0,9
ethyca/fides,2022-W44,48,0,18
ethyca/fides,2022-W43,34,0,16
ethyca/fides,2022-W42,19,0,11
ethyca/fides,2022-W41,28,0,10
ethyca/fides,2022-W40,16,0,9
ethyca/fides,2022-W39,9,0,5
ethyca/fides,2022-W38,13,0,5
ethyca/fides,2022-W37,8,0,3
ethyca/fides,2022-W36,9,0,5
ethyca/fides,2022-W35,7,0,4
ethyca/fides,2022-W34,6,0,2
ethyca/fides,2022-W33,6,0,3
ethyca/fides,2022-W32,8,0,5
ethyca/fides,2022-W31,4,0,2
ethyca/fides,2022-W30,9,0,5
ethyca/fides,2022-W29,14,0,6
ethyca/fides,2022-W28,17,0,7
ethyca/fides,2022-W27,17,0,8
ethyca/fides,2022-W26,10,0,5
ethyca/fides,2022-W25,11,0,4
ethyca/fides,2022-W24,16,0,6
ethyca/fides,2022-W23,10,0,5
ethyca/fides,2022-W22,9,0,5
ethyca/fides,2022-W21,7,0,4
ethyca/fides,2022-W20,13,0,6
ethyca/fides,2022-W19,10,0,4
ethyca/fides,2022-W18,25,0,8
ethyca/fides,2022-W17,10,0,6
ethyca/fides,2022-W16,6,0,5
ethyca/fides,2022-W15,6,0,4
ethyca/fides,2022-W14,23,0,5
ethyca/fides,2022-W13,11,0,8
ethyca/fides,2022-W12,5,0,3
ethyca/fides,2022-W11,6,0,4
ethyca/fides,2022-W10,1,0,1
ethyca/fides,2022-W09,2,0,2
ethyca/fides,2022-W08,10,0,4
ethyca/fides,2022-W07,3,0,2
ethyca/fides,2022-W06,4,0,3
ethyca/fides,2022-W05,2,0,2
ethyca/fides,2022-W04,7,0,5
ethyca/fides,2022-W03,2,0,2
ethyca/fides,2022-W02,5,0,4
ethyca/fides,2022-W01,5,0,4
ethyca/fides,2021-W51,4,0,3
ethyca/fides,2021-W50,1,0,1
ethyca/fides,2021-W49,4,0,3
ethyca/fides,2021-W48,4,0,3
ethyca/fides,2021-W47,8,0,5
ethyca/fides,2021-W46,3,0,2
ethyca/fides,2021-W45,6,0,4
ethyca/fides,2021-W44,5,0,4
ethyca/fides,2021-W43,17,0,9
ethyca/fides,2021-W42,6,0,5
ethyca/fides,2021-W41,14,0,8
ethyca/fides,2021-W40,8,0,6
ethyca/fides,2021-W39,5,0,4
ethyca/fides,2021-W38,15,0,6
ethyca/fides,2021-W37,3,0,2
ethyca/fides,2021-W36,7,0,2
ethyca/fides,2021-W35,6,0,3
ethyca/fides,2021-W34,5,0,1
ethyca/fides,2021-W33,6,0,1
ethyca/fides,2021-W32,1,0,1
ethyca/fides,2021-W31,2,0,2
ethyca/fides,2021-W28,19,0,4
ethyca/fides,2021-W27,7,0,3
ethyca/fides,2021-W26,8,0,3
ethyca/fides,2021-W25,19,0,3
ethyca/fides,2021-W24,17,0,3
ethyca/fides,2021-W23,11,0,1
gjsify/ts-for-gir,2025-W11,37,0,1
gjsify/ts-for-gir,2025-W08,2,0,1
gjsify/ts-for-gir,2025-W07,20,0,1
gjsify/ts-for-gir,2025-W06,19,0,2
gjsify/ts-for-gir,2025-W03,2,0,2
gjsify/ts-for-gir,2025-W01,2,0,2
gjsify/ts-for-gir,2025-W00,2,0,1
gjsify/ts-for-gir,2024-W50,1,0,1
gjsify/ts-for-gir,2024-W46,17,0,2
gjsify/ts-for-gir,2024-W45,26,0,1
gjsify/ts-for-gir,2024-W44,13,0,1
gjsify/ts-for-gir,2024-W38,16,0,2
gjsify/ts-for-gir,2024-W36,3,0,1
gjsify/ts-for-gir,2024-W35,6,0,2
gjsify/ts-for-gir,2024-W34,3,0,1
gjsify/ts-for-gir,2024-W32,1,0,1
gjsify/ts-for-gir,2024-W31,1,0,1
gjsify/ts-for-gir,2024-W30,28,0,1
gjsify/ts-for-gir,2024-W29,42,0,2
gjsify/ts-for-gir,2024-W28,15,0,1
gjsify/ts-for-gir,2024-W27,5,0,1
gjsify/ts-for-gir,2024-W24,2,0,2
gjsify/ts-for-gir,2024-W20,1,0,1
gjsify/ts-for-gir,2024-W19,1,0,1
gjsify/ts-for-gir,2024-W18,7,0,2
gjsify/ts-for-gir,2024-W17,6,0,1
gjsify/ts-for-gir,2024-W16,17,0,1
gjsify/ts-for-gir,2024-W15,8,0,2
gjsify/ts-for-gir,2024-W14,91,0,4
gjsify/ts-for-gir,2024-W07,9,0,1
gjsify/ts-for-gir,2024-W03,2,0,2
gjsify/ts-for-gir,2024-W01,4,0,2
gjsify/ts-for-gir,2023-W52,1,0,1
gjsify/ts-for-gir,2023-W50,3,0,1
gjsify/ts-for-gir,2023-W49,3,0,1
gjsify/ts-for-gir,2023-W48,9,0,1
gjsify/ts-for-gir,2023-W46,7,0,1
gjsify/ts-for-gir,2023-W44,3,0,1
gjsify/ts-for-gir,2023-W41,1,0,1
gjsify/ts-for-gir,2023-W40,1,0,1
gjsify/ts-for-gir,2023-W38,6,0,1
gjsify/ts-for-gir,2023-W36,1,0,1
gjsify/ts-for-gir,2023-W30,4,0,1
gjsify/ts-for-gir,2023-W25,2,0,1
gjsify/ts-for-gir,2023-W24,6,0,1
gjsify/ts-for-gir,2023-W23,9,0,1
gjsify/ts-for-gir,2023-W22,10,0,1
gjsify/ts-for-gir,2023-W21,10,0,1
gjsify/ts-for-gir,2023-W20,20,0,1
gjsify/ts-for-gir,2023-W19,4,0,1
gjsify/ts-for-gir,2023-W16,12,0,1
gjsify/ts-for-gir,2023-W12,16,0,2
gjsify/ts-for-gir,2023-W11,40,0,2
